Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14
Sleepless,3740842661,"""6917529916499389250""",,Legendary,Rocket Launcher,dreaming,Power,Arc,1900,Reload Speed,2,Vault,false,false,4,13,,58,72,0,0,20,100,30,63,15,35,1,66,0,0,0,0,0,0,0,0,3,false,0,52,,,,High-Impact Frame*,Confined Launch*,Countermass,Black Powder*,High-Velocity Rounds,Auto-Loading Holster*,Demolitionist*,Kill Tracker,Tier 2: Reload Speed*,Burnished Dreams*,,,,,
Sleepless,3740842661,"""6917529916509976103""",,Legendary,Rocket Launcher,dreaming,Power,Arc,1900,Blast Radius,1,Vault,false,false,4,13,,58,72,0,0,20,86,55,38,15,63,1,66,0,0,0,0,0,0,0,0,3,false,0,21,,,,High-Impact Frame*,Hard Launch*,Linear Compensator,Alloy Casing*,Implosion Rounds,Auto-Loading Holster*,Unrelenting*,Kill Tracker,Tier 1: Blast Radius*,Burnished Dreams*,,,,,
Snorri FR5,4114929480,"""6917529898727037871""",,Legendary,Fusion Rifle,legendaryengram,Energy,Void,1900,Handling,1,Vault,false,false,5,16,,100,62,75,61,17,0,0,50,0,33,6,48,780,0,0,0,0,0,0,0,6,false,0,0,omolon,,,Precision Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Accelerated Coils*,Enhanced Battery,Firmly Planted*,One for All*,Omolon Fluid Dynamics*,Kill Tracker,Tier 1: Handling*,,,,,
Snorri FR5,4114929480,"""6917529899153038911""",,Legendary,Fusion Rifle,legendaryengram,Energy,Void,1900,Stability,2,Vault,false,false,5,16,,100,62,80,61,17,0,0,62,0,33,6,47,780,0,0,0,0,0,0,0,6,false,0,46,omolon,,,Precision Frame*,Arrowhead Brake*,Extended Barrel,Particle Repeater*,Projection Fuse,Steady Hands*,Wellspring*,Omolon Fluid Dynamics*,Kill Tracker,Tier 2: Stability*,,,,,
Snorri FR5,4114929480,"""6917529918503669154""",,Legendary,Fusion Rifle,legendaryengram,Energy,Void,1900,Stability,1,Vault,false,false,5,16,,100,62,80,61,17,0,0,51,0,33,7,47,780,0,0,0,0,0,0,0,6,false,0,26,omolon,,,Precision Frame*,Arrowhead Brake*,Fluted Barrel,Enhanced Battery*,Liquid Coils,Surplus*,Wellspring*,Omolon Fluid Dynamics*,Kill Tracker,Tier 1: Stability*,,,,,
Sole Survivor,1150492185,"""6917529917396696901""",,Legendary,Sniper Rifle,seasonpass,Energy,Arc,1900,Handling,1,Vault,true,false,6,21,,80,51,70,45,40,0,0,41,90,43,5,58,0,0,0,0,0,0,0,0,2,false,0,0,,,Field prep + Voltshot,Adaptive Frame*,Fluted Barrel*,Full Bore,Appended Mag*,Flared Magwell,Field Prep*,Voltshot*,Kill Tracker,Disaster Plan*,Tier 1: Handling*,,,,,
Sole Survivor,1150492185,"""6917529927602253874""",,Legendary,Sniper Rifle,seasonpass,Energy,Arc,1900,Handling,1,Vault,true,false,6,21,,100,51,70,45,40,0,0,36,90,43,4,53,0,0,0,0,0,0,0,0,2,false,0,0,,,Lead from gold!,Adaptive Frame*,Arrowhead Brake*,Smallbore,Alloy Magazine*,Light Mag,Lead from Gold*,Frenzy*,Kill Tracker,Disaster Plan*,Tier 1: Handling*,,,,,
Something New,586671776,"""6917530048964908726""",keep,Legendary,Hand Cannon,events,KineticSlot,Stasis,1944,Range,1,Vault,false,false,7,24,Solstice,100,60,92,69,14,0,0,30,120,25,9,40,0,0,0,0,0,0,0,0,23,false,0,0,nadir,,,Aggressive Frame*,Arrowhead Brake*,Full Bore,Accurized Rounds*,Tactical Mag,Subsistence*,Frenzy*,Dream Work*,Nadir Focus,Kill Tracker,Tier 1: Range*,,,,
Something New,586671776,"""6917530048969272685""",keep,Legendary,Hand Cannon,events,KineticSlot,Stasis,1990,Handling,3,Titan(2006),true,false,7,24,Solstice,100,60,92,68,14,0,0,30,120,25,9,23,0,0,0,0,0,0,0,0,23,false,0,14,nadir,,,Aggressive Frame*,Extended Barrel*,Fluted Barrel,Alloy Magazine*,Flared Magwell,Demolitionist*,Explosive Payload*,Dream Work*,Nadir Focus,Kill Tracker,Tier 3: Handling*,,,,
Something New,586671776,"""6917530049246298253""",keep,Legendary,Hand Cannon,events,KineticSlot,Stasis,1950,Range,3,Vault,false,false,7,24,Solstice,98,60,92,61,14,0,0,50,120,25,9,35,0,0,0,0,0,0,0,0,30,false,0,40,nadir,,,Aggressive Frame*,Corkscrew Rifling*,Hammer-Forged Rifling,Steady Rounds*,Alloy Magazine,Snapshot Sights*,Explosive Payload*,Dream Work*,Nadir Focus,Kill Tracker,Freehand Grip*,Tier 3: Range*,,,
Something New,586671776,"""6917530050769346411""",keep,Legendary,Hand Cannon,events,KineticSlot,Stasis,1962,Stability,1,Vault,false,false,7,24,Solstice,98,60,92,63,14,0,0,41,120,35,10,35,0,0,0,0,0,0,0,0,23,false,0,0,nadir,,,Aggressive Frame*,Corkscrew Rifling*,Fluted Barrel,Tactical Mag*,Steady Rounds,To the Pain*,Explosive Payload*,Precision Instrument,Dream Work*,Nadir Focus,Kill Tracker,Tier 1: Stability*,,,
Sorrow's Verse,2496875173,"""6917529928377653099""",,Legendary,Auto Rifle,crucible,Energy,Arc,1900,Handling,1,Vault,false,false,4,15,,63,68,21,44,16,0,0,44,600,58,46,60,0,0,0,0,0,0,0,0,10,false,0,0,,,,Adaptive Frame*,Chambered Compensator*,Extended Barrel,Appended Mag*,Extended Mag,Subsistence*,Rampage*,One Quiet Moment*,Suros Synergy,Kill Tracker,Tier 1: Handling*,,,,
Sorrow's Verse,2496875173,"""6917529928673309020""",,Legendary,Auto Rifle,crucible,Energy,Arc,1900,Reload Speed,4,Vault,false,false,4,15,,53,68,21,69,16,0,0,24,600,62,41,59,0,0,0,0,0,0,0,0,10,false,0,0,,,,Adaptive Frame*,Full Bore*,Smallbore,Accurized Rounds*,Flared Magwell,Outlaw*,Wellspring*,One Quiet Moment*,Suros Synergy,Kill Tracker,Tier 4: Reload Speed*,,,,
Spare Rations,3236112986,"""6917529927602252441""",,Legendary,Hand Cannon,seasonpass,KineticSlot,Kinetic,1900,Range,3,Vault,true,false,6,21,,100,83,84,39,14,0,0,57,140,36,14,66,0,0,0,0,0,0,0,0,20,false,0,0,,,,Adaptive Frame*,Chambered Compensator*,Polygonal Rifling,Extended Mag*,Light Mag,Moving Target*,Vorpal Weapon*,Kill Tracker,Disaster Plan*,Tier 3: Range*,,,,,
Spare Rations,3236112986,"""6917529927735431722""",,Legendary,Hand Cannon,seasonpass,KineticSlot,Kinetic,1900,Stability,5,Vault,true,false,6,21,,100,83,84,36,14,0,0,57,140,36,14,86,0,0,0,0,0,0,0,0,20,false,0,0,,,,Adaptive Frame*,Fluted Barrel*,Smallbore,Extended Mag*,Ricochet Rounds,Rapid Hit*,Kinetic Tremors*,Kill Tracker,Disaster Plan*,Tier 5: Stability*,,,,,
Spare Rations,3236112986,"""6917529927742832105""",,Legendary,Hand Cannon,seasonpass,KineticSlot,Kinetic,1900,Handling,2,Vault,true,false,6,21,,100,83,84,41,14,0,0,52,140,56,13,78,0,0,0,0,0,0,0,0,10,false,0,0,,,,Adaptive Frame*,Corkscrew Rifling*,Fluted Barrel,Alloy Magazine*,Flared Magwell,Moving Target*,Swashbuckler*,Kill Tracker,Disaster Plan*,Tier 2: Handling*,,,,,
Speleologist,412251536,"""6917530057594324906""",,Legendary,Machine Gun,echoes,Power,Solar,1982,Stability,1,Vault,false,false,7,24,,68,62,25,38,16,0,0,34,900,41,94,39,0,0,0,0,0,0,0,0,22,false,0,37,,,,Rapid-Fire Frame*,Extended Barrel*,Polygonal Rifling,Extended Mag*,Flared Magwell,Enlightened Action*,Strategist*,Radiolaria Transposer*,Kill Tracker,Tier 1: Stability*,,,,,
Speleologist,412251536,"""6917530058564312651""",,Legendary,Machine Gun,echoes,Power,Solar,1989,Stability,1,Vault,false,false,7,24,,58,62,25,38,16,0,0,34,900,61,87,49,0,0,0,0,0,0,0,0,12,false,0,34,,00001:[LGG] Prismatic Titan Titan Build for GM: Warden of Nothing by Zinj730#8089,,Rapid-Fire Frame*,Hammer-Forged Rifling*,Smallbore,Appended Mag*,Alloy Magazine,Heal Clip*,Target Lock*,Radiolaria Transposer*,Kill Tracker,Tier 1: Stability*,,,,,
Speleologist,412251536,"""6917530058819194307""",,Legendary,Machine Gun,echoes,Power,Solar,1989,Handling,4,Warlock(1927),false,false,7,24,,88,62,25,28,16,0,0,33,900,61,87,63,0,0,0,0,0,0,0,0,12,false,0,70,,,,Rapid-Fire Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Appended Mag*,Alloy Magazine,Firmly Planted*,Surrounded*,Radiolaria Transposer*,Kill Tracker,Tier 4: Handling*,,,,,
Speleologist,412251536,"""6917530059800860587""",,Legendary,Machine Gun,echoes,Power,Solar,1991,Handling,1,Titan(2006),false,false,7,24,,58,62,25,28,16,0,0,48,900,71,80,50,0,0,0,0,0,0,0,0,12,false,0,0,,,,Rapid-Fire Frame*,Polygonal Rifling*,Tactical Mag*,Firmly Planted*,Killing Tally*,Radiolaria Transposer*,Kill Tracker,Tier 1: Handling*,,,,,,,
Speleologist,412251536,"""6917530059851533661""",,Legendary,Machine Gun,echoes,Power,Solar,1989,Stability,3,Vault,false,false,7,24,,88,62,25,38,16,0,0,36,900,61,73,59,0,0,0,0,0,0,0,0,12,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Extended Barrel,Accurized Rounds*,Alloy Magazine,Envious Assassin*,Strategist*,Radiolaria Transposer*,Kill Tracker,Tier 3: Stability*,,,,,
Speleologist,412251536,"""6917530060096440950""",,Legendary,Machine Gun,echoes,Power,Solar,1990,Handling,2,Titan(2006),false,false,7,24,,58,62,25,23,16,0,0,58,900,61,73,51,0,0,0,0,0,0,0,0,19,false,0,0,,,,Rapid-Fire Frame*,Polygonal Rifling*,Smallbore,Steady Rounds*,Flared Magwell,Envious Assassin*,Adagio*,Radiolaria Transposer*,Kill Tracker,Tier 2: Handling*,,,,,
Staccato-46,4019668921,"""6917529903687458602""",,Legendary,Scout Rifle,legendaryengram,Energy,Solar,1900,Reload Speed,1,Vault,true,false,5,17,,88,63,62,39,20,0,0,44,180,41,18,48,0,0,0,0,0,0,0,0,9,false,0,27,suros,,,Precision Frame*,Arrowhead Brake*,Smallbore,Appended Mag*,Tactical Mag,Shoot to Loot*,Explosive Payload*,Suros Synergy*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Staccato-46,4019668921,"""6917529915635028370""",,Legendary,Scout Rifle,legendaryengram,Energy,Solar,1900,Range,2,Vault,false,false,5,17,,58,63,62,66,20,0,0,34,180,40,16,33,0,0,0,0,0,0,0,0,9,false,0,0,suros,,,Precision Frame*,Full Bore*,Hammer-Forged Rifling,Accurized Rounds*,Alloy Magazine,Shoot to Loot*,Rampage*,Suros Synergy*,Kill Tracker,Tier 2: Range*,,,,,
Staccato-46,4019668921,"""6917529924065286182""",,Legendary,Scout Rifle,legendaryengram,Energy,Solar,1900,Handling,2,Vault,true,false,5,17,,58,63,62,39,20,0,0,54,180,40,18,40,0,0,0,0,0,0,0,0,9,false,0,0,suros,,,Precision Frame*,Polygonal Rifling*,Smallbore,Appended Mag*,Alloy Magazine,Well-Rounded*,Explosive Payload*,Suros Synergy*,Kill Tracker,Tier 2: Handling*,,,,,
Stars in Shadow,2050789284,"""6917529909111361436""",,Legendary,Pulse Rifle,crucible,Energy,Solar,1900,Handling,1,Vault,false,false,4,12,,64,28,33,62,18,0,0,53,340,44,31,39,0,0,0,0,0,0,0,0,10,false,0,0,,,,High-Impact Frame*,Fluted Barrel*,Polygonal Rifling,Tactical Mag*,Steady Rounds,Killing Wind*,Disruption Break*,One Quiet Moment*,Kill Tracker,Radar Tuner*,Tier 1: Handling*,,,,
Stars in Shadow,2050789284,"""6917529914929124759""",,Legendary,Pulse Rifle,crucible,Energy,Solar,1900,Reload Speed,1,Vault,false,false,4,12,,64,28,33,62,18,0,0,48,340,35,34,38,0,0,0,0,0,0,0,0,10,false,0,14,,,,High-Impact Frame*,Fluted Barrel*,Full Bore,Appended Mag*,Tactical Mag,Feeding Frenzy*,Eye of the Storm*,One Quiet Moment*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Stars in Shadow,2050789284,"""6917529927403590629""",,Legendary,Pulse Rifle,crucible,Energy,Solar,1900,Range,2,Vault,false,false,4,12,,64,28,33,69,18,0,0,48,340,34,34,28,0,0,0,0,0,0,0,0,10,false,0,0,,,,High-Impact Frame*,Corkscrew Rifling*,Full Bore,Appended Mag*,Flared Magwell,Field Prep*,Headseeker*,One Quiet Moment*,Kill Tracker,Tier 2: Range*,,,,,
Still Hunt,2905188646,"""6917530051990245493""",,Exotic,Sniper Rifle,exoticquest,Energy,Solar,1970,,,Vault,false,false,7,24,,69,68,70,64,40,0,0,59,90,44,5,62,0,0,0,0,0,0,0,0,4,false,0,48,,,,Cayde's Retribution*,Polygonal Rifling*,Golden Munitions*,Sharpshooter*,Short-Action Stock*,Kill Tracker,,,,,,,,,
Stochastic Variable,2272470786,"""6917529899213199765""",,Legendary,Submachine Gun,legendaryengram,Energy,Arc,1900,Range,4,Vault,false,false,4,14,,95,52,15,37,14,0,0,40,900,27,36,65,0,0,0,0,0,0,0,0,12,false,0,0,omolon,,,Lightweight Frame*,Fluted Barrel*,Polygonal Rifling,Alloy Magazine*,High-Caliber Rounds,Flared Magwell,Killing Wind*,Quickdraw*,Kill Tracker,Tier 4: Range*,,,,,
Stochastic Variable,2272470786,"""6917529916851437973""",,Legendary,Submachine Gun,legendaryengram,Energy,Arc,1900,Reload Speed,4,Vault,false,false,4,14,,95,52,15,33,14,0,0,40,900,11,40,65,0,0,0,0,0,0,0,0,22,false,0,0,omolon,,,Lightweight Frame*,Fluted Barrel*,Full Bore,Extended Mag*,Armor-Piercing Rounds,Flared Magwell,Killing Wind*,Dragonfly*,Kill Tracker,Tier 4: Reload Speed*,,,,,
Strident Whistle,2591241074,"""6917529927366492480""",,Legendary,Combat Bow,strikes,Energy,Solar,1900,Reload Speed,1,Vault,false,false,5,17,,76,64,76,0,18,0,0,46,0,51,0,75,0,684,74,0,0,0,0,0,5,false,0,0,,,,Precision Frame*,Agile Bowstring*,High Tension String,Compact Arrow Shaft*,Natural Fletching,Well-Rounded*,Rampage*,Vanguard's Vindication*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Strident Whistle,2591241074,"""6917529928362076999""",,Legendary,Combat Bow,strikes,Energy,Solar,1900,Stability,1,Vault,false,false,5,17,,76,64,76,0,18,0,0,57,0,40,0,65,0,684,74,0,0,0,0,0,5,false,0,0,,,,Precision Frame*,Agile Bowstring*,Polymer String,Carbon Arrow Shaft*,Natural Fletching,Quickdraw*,Cornered*,Vanguard's Vindication*,Kill Tracker,Tier 1: Stability*,,,,,
Strident Whistle,2591241074,"""6917529928368550389""",,Legendary,Combat Bow,strikes,Energy,Solar,1900,Reload Speed,5,Vault,true,false,5,17,,76,64,76,0,18,0,0,46,0,55,0,75,0,684,74,0,0,0,0,0,5,false,0,0,,,,Precision Frame*,Agile Bowstring*,Tactile String,Compact Arrow Shaft*,Helical Fletching,Ensemble*,Incandescent*,Vanguard's Vindication*,Kill Tracker,Tier 5: Reload Speed*,,,,,
Stubborn Oak,1977926913,"""6917529918054908885""",,Common,Shotgun,campaign,Energy,Solar,1900,,,Vault,false,false,1,1,,47,21,80,17,12,0,0,14,55,27,5,18,0,0,0,0,0,0,0,0,0,false,0,0,field-forged,,,Aggressive Frame*,Full Choke*,,,,,,,,,,,,,
Subzero Salvo,42351395,"""6917529899162222877""",,Legendary,Rocket Launcher,europa,Power,Arc,1900,Reload Speed,1,Vault,false,false,4,12,,79,61,0,0,20,35,63,44,15,34,1,41,0,0,0,0,0,0,0,0,3,false,0,41,,,,Precision Frame*,Linear Compensator*,Smart Drift Control,High-Velocity Rounds*,Implosion Rounds,Moving Target*,Thresh*,Kill Tracker,Tier 1: Reload Speed*,,,,,,
Subzero Salvo,42351395,"""6917529934539385186""",,Legendary,Rocket Launcher,europa,Power,Arc,1900,Blast Radius,2,Vault,false,false,4,12,,79,61,0,0,20,47,38,44,15,23,1,41,0,0,0,0,0,0,0,0,3,false,0,0,,,,Precision Frame*,Confined Launch*,Quick Launch,Black Powder*,Impact Casing,Moving Target*,Chain Reaction*,Kill Tracker,Tier 2: Blast Radius*,,,,,,
Succession,3612338554,"""6917530059566234147""",,Legendary,Sniper Rifle,brave,KineticSlot,Kinetic,1987,Reload Speed,4,Vault,false,false,6,23,,80,48,90,76,50,0,0,28,72,19,4,45,0,0,0,0,0,0,0,0,14,false,0,0,,,,Aggressive Frame*,Fluted Barrel*,Polygonal Rifling,Extended Mag*,Alloy Magazine,Moving Target*,Firing Line*,Indomitability*,Kill Tracker,Tier 4: Reload Speed*,,,,,
Sunshot,2907129557,"""6917529914531540418""",,Exotic,Hand Cannon,,Energy,Solar,1990,,10,Titan(2006),false,false,1,1,,100,60,80,41,14,0,0,45,150,72,12,91,0,0,0,0,0,0,0,0,27,false,0,129,,"00002:Alpha,Solar",,Sunburn*,Chambered Compensator*,Accurized Rounds*,Sun Blast*,Textured Grip*,Kill Tracker,Sunshot Catalyst*,,,,,,,,
SUROS Regime,2856683562,"""6917529909029068718""",,Exotic,Auto Rifle,,KineticSlot,Kinetic,1900,,10,Vault,false,false,1,3,,50,68,21,55,16,0,0,58,600,73,27,64,0,0,0,0,0,0,0,0,31,false,0,37,suros,,,SUROS Legacy*,Hammer-Forged Rifling*,Tactical Mag*,Spinning Up,Dual Speed Receiver*,Hand-Laid Stock*,Kill Tracker,,,,,,,,
Survivor's Epitaph,310708513,"""6917529928377659343""",,Legendary,Hand Cannon,crucible,KineticSlot,Kinetic,1900,Range,1,Vault,false,false,4,14,,100,74,78,33,14,0,0,56,180,45,15,53,0,0,0,0,0,0,0,0,10,false,0,0,,,,Precision Frame*,Arrowhead Brake*,Chambered Compensator,Appended Mag*,Light Mag,Tunnel Vision*,High-Impact Reserves*,One Quiet Moment*,Kill Tracker,Tier 1: Range*,,,,,
Survivor's Epitaph,310708513,"""6917529933519499578""",,Legendary,Hand Cannon,crucible,KineticSlot,Kinetic,1900,Range,1,Vault,false,false,4,14,,93,74,78,48,14,0,0,56,180,45,12,33,0,0,0,0,0,0,0,0,10,false,0,0,,,,Precision Frame*,Extended Barrel*,Hammer-Forged Rifling,High-Caliber Rounds*,Flared Magwell,Ambitious Assassin*,One for All*,One Quiet Moment*,Kill Tracker,Tier 1: Range*,,,,,
Suspectum-4fr,3615421669,"""6917530048985658657""",,Legendary,Linear Fusion Rifle,legendaryengram,Power,Stasis,1949,"Charge Time, Impact",4,Vault,false,false,7,24,,97,61,40,39,25,0,0,40,0,25,6,37,520,0,0,0,0,0,0,0,10,false,0,0,veist,,,Precision Frame*,Arrowhead Brake*,Polygonal Rifling,Enhanced Battery*,Projection Fuse,No Distractions*,Fourth Time's the Charm*,Veist Stinger*,Kill Tracker,Tier 4: Charge Time*,,,,,
Suspectum-4fr,3615421669,"""6917530059584783922""",,Legendary,Linear Fusion Rifle,legendaryengram,Power,Stasis,1988,Handling,3,Warlock(1927),true,false,7,24,,77,61,41,39,25,0,0,50,0,5,6,25,533,0,0,0,0,0,0,0,10,false,0,0,veist,,,Precision Frame*,Chambered Compensator*,Smallbore,Ionized Battery*,Projection Fuse,Headstone*,Precision Instrument*,Veist Stinger*,Kill Tracker,Tier 3: Handling*,,,,,
Suspectum-4fr,3615421669,"""6917530059808355349""",,Legendary,Linear Fusion Rifle,legendaryengram,Power,Stasis,1990,Stability,1,Titan(2006),false,false,7,24,,77,61,41,39,25,0,0,51,0,25,6,22,533,0,0,0,0,0,0,0,10,false,0,0,veist,,,Precision Frame*,Chambered Compensator*,Full Bore,Enhanced Battery*,Projection Fuse,Backup Plan*,Precision Instrument*,Veist Stinger*,Kill Tracker,Tier 1: Stability*,,,,,
Swarm of the Raven,433905699,"""6917529920671376791""",,Legendary,Grenade Launcher,ironbanner,Power,Void,1900,Handling,1,Vault,false,false,6,21,,63,27,0,0,13,10,39,36,150,21,5,19,0,0,0,0,0,0,0,0,6,false,0,0,,,Destabilizing rounds!,Rapid-Fire Frame*,Confined Launch*,Smart Drift Control,Proximity Grenades*,High-Explosive Ordnance,Impulse Amplifier*,Destabilizing Rounds*,Skulking Wolf*,Kill Tracker,Tier 1: Handling*,,,,,
Swarm of the Raven,433905699,"""6917529935770096400""",,Legendary,Grenade Launcher,ironbanner,Power,Void,1900,Velocity,1,Warlock(1927),false,true,6,21,,63,27,0,0,13,30,40,46,150,21,5,18,0,0,0,0,0,0,0,0,6,false,0,0,,,,Rapid-Fire Frame*,Confined Launch*,Smart Drift Control,Spike Grenades*,Augmented Drum,Impulse Amplifier*,Disruption Break*,Skulking Wolf*,Kill Tracker,Tier 1: Velocity*,,,,,
Swarm of the Raven,433905699,"""6917529935961738546""",,Legendary,Grenade Launcher,ironbanner,Power,Void,1900,Handling,3,Vault,false,false,6,21,,63,27,0,0,13,10,39,36,150,21,5,21,0,0,0,0,0,0,0,0,6,false,0,0,,,,Rapid-Fire Frame*,Confined Launch*,Countermass,Proximity Grenades*,Mini Frags,Demolitionist*,Cascade Point*,Skulking Wolf*,Kill Tracker,Tier 3: Handling*,,,,,
Sweet Business,1345867570,"""6917529921909815267""",,Exotic,Auto Rifle,,KineticSlot,Kinetic,1978,,10,Vault,true,false,1,1,,100,80,18,35,16,0,0,55,360,0,150,5,0,0,0,0,0,0,0,0,32,false,0,110,,,,Payday*,Polygonal Rifling*,Armor-Piercing Rounds*,Business Time*,Composite Stock*,Kill Tracker,,,,,,,,,
Sweet Sorrow,1248372789,"""6917529916842237704""",,Legendary,Auto Rifle,psiops,Energy,Arc,1900,Reload Speed,1,Vault,false,false,5,16,,87,81,18,23,17,0,0,54,720,48,58,52,0,0,0,0,0,0,0,0,12,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Fluted Barrel,Appended Mag*,Steady Rounds,Perpetual Motion*,Tap the Trigger*,Land Tank*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Syncopation-53,2856514843,"""6917529930643556455""",,Legendary,Pulse Rifle,legendaryengram,KineticSlot,Stasis,1900,,,Vault,true,false,5,16,,89,66,29,56,19,0,0,59,390,42,42,36,0,0,0,0,0,0,0,0,14,crafted,1,32,suros,,,Adaptive Frame*,Extended Barrel*,Appended Mag*,Hip-Fire Grip*,Headstone*,Suros Synergy*,Kill Tracker,,,,,,,,
Syncopation-53,2856514843,"""6917529999895195597""",,Legendary,Pulse Rifle,legendaryengram,KineticSlot,Stasis,1900,Stability,1,Vault,false,false,5,16,,89,66,29,51,19,0,0,80,390,42,36,41,0,0,0,0,0,0,0,0,14,false,0,0,suros,,,Adaptive Frame*,Chambered Compensator*,Ricochet Rounds*,Zen Moment*,Frenzy*,Suros Synergy*,Kill Tracker,Tier 1: Stability*,,,,,,,
Taipan-4fr,1911060537,"""6917529927404880302""",,Legendary,Linear Fusion Rifle,legendaryengram,Power,Void,1900,Stability,4,Vault,true,false,5,18,,79,64,41,48,25,0,0,57,0,9,7,31,533,0,0,0,0,0,0,0,9,false,0,0,veist,,,Precision Frame*,Chambered Compensator*,Polygonal Rifling,Ionized Battery*,Projection Fuse,Ensemble*,Frenzy*,Veist Stinger*,Kill Tracker,Tier 4: Stability*,,,,,
Taipan-4fr,1911060537,"""6917529927765643695""",,Legendary,Linear Fusion Rifle,legendaryengram,Power,Void,1900,Stability,5,Hunter(1916),false,false,5,18,,99,64,38,48,25,0,0,48,0,29,5,46,533,0,0,0,0,0,0,0,9,false,0,0,veist,,,Precision Frame*,Arrowhead Brake*,Chambered Compensator,Accelerated Coils*,Particle Repeater,Field Prep*,Focused Fury*,Veist Stinger*,Kill Tracker,Tier 5: Stability*,,,,,
Taraxippos,1389546626,"""6917529899707219600""",,Legendary,Scout Rifle,events,KineticSlot,Strand,1900,Range,2,Vault,false,false,6,20,Guardian Games,64,75,60,27,19,0,0,67,200,59,15,64,0,0,0,0,0,0,0,0,20,false,0,82,omolon,,,Lightweight Frame*,Chambered Compensator*,Corkscrew Rifling,Steady Rounds*,Alloy Magazine,No Distractions*,Focused Fury*,Classy Contender*,Omolon Fluid Dynamics,Kill Tracker,Tier 2: Range*,,,,
Targeted Redaction,3890055324,"""6917529911443558560""",,Legendary,Hand Cannon,sonar,Energy,Void,1900,Reload Speed,4,Vault,true,false,6,21,,100,60,92,66,14,0,0,28,120,39,9,16,0,0,0,0,0,0,0,0,15,false,0,4,,,,Aggressive Frame*,Extended Barrel*,Fluted Barrel,Tactical Mag*,Alloy Magazine,Well-Rounded*,Explosive Payload*,Kill Tracker,Unsated Hunger*,Tier 4: Reload Speed*,,,,,
Targeted Redaction,3890055324,"""6917529927735429266""",,Legendary,Hand Cannon,sonar,Energy,Void,1900,Range,3,Vault,true,false,6,21,,99,60,92,59,14,0,0,38,120,35,9,26,0,0,0,0,0,0,0,0,15,false,0,0,,,Destabilizing rounds!,Aggressive Frame*,Polygonal Rifling*,Smallbore,Tactical Mag*,Alloy Magazine,Outlaw*,Destabilizing Rounds*,Kill Tracker,Unsated Hunger*,Tier 3: Range*,,,,,
Telesto,2208405142,"""6917529923166841880""",,Exotic,Fusion Rifle,,Energy,Void,1900,,10,Vault,false,false,1,2,,66,46,85,35,20,0,0,79,0,80,4,62,820,0,0,0,0,0,0,0,9,false,0,31,,,,Unplanned Reprieve*,Projection Fuse*,Harbinger's Pulse*,Polymer Grip*,Kill Tracker,,,,,,,,,,
Temptation's Hook,35794111,"""6917530058125943632""",,Legendary,Sword,contact,Power,Arc,1986,Impact,1,Vault,false,false,3,11,,0,0,46,0,0,0,0,0,0,0,59,0,0,0,0,40,70,60,40,0,0,false,0,47,,,,Caster Frame*,Hungry Edge*,Enduring Blade,Tempered Edge,Heavy Guard*,Swordmaster's Guard,Relentless Strikes*,Flash Counter*,Kill Tracker,Tier 1: Impact*,,,,,
Tessellation,3561203890,"""6917530038156159566""",,Exotic,Fusion Rifle,deluxe,Energy,Kinetic,1969,,,Vault,false,false,6,22,,75,44,70,51,15,0,0,59,0,32,6,33,660,0,0,0,0,0,0,0,9,false,0,47,,,,Property: Undecidable*,Polygonal Rifling*,Projection Fuse*,Property: Irreducible*,Composite Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,
The Call,3947966653,"""6917530038162863287""",keep,Legendary,Sidearm,paleheart,KineticSlot,Strand,1922,Blast Radius,1,Vault,false,false,7,24,,75,70,0,30,18,47,55,40,100,45,12,35,0,0,0,0,0,0,0,0,14,false,0,0,,,,Rocket-Assisted Frame*,Volatile Launch*,Confined Launch,Tactical Mag*,Extended Mag,Beacon Rounds*,Golden Tricorn*,Dealer's Choice*,Kill Tracker,Tier 1: Blast Radius*,,,,,
